replicate,seed,I1,p1,valid1,I2,p2,valid2,I3,p3,valid3,I4,p4,valid4,tail,p_tail,valid_tail,holm_I1,holm_I2,holm_I3,holm_I4,holm_tail,would_stop_at_first
201,919464,0.000504745360265567,0.6675115527123285,True,0.0012145141697814106,0.36055532720349137,True,0.00013264318157856685,0.8992812139156967,True,0.19799564867769526,9.176258445072657e-72,True,0.19934280602905435,6.1031431187061336e-05,True,1.0,1.0,1.0,4.588129222536328e-71,0.00024412572474824534,True
202,919465,0.0013677176784129964,0.33415485597920525,True,0.0018899109406868655,0.21425041863663824,True,0.00019690211320608653,0.854216859855327,True,0.17016001081093596,6.789433721958716e-60,True,0.1722468238648286,6.1031431187061336e-05,True,0.6683097119584105,0.6427512559099147,0.854216859855327,3.394716860979358e-59,0.00024412572474824534,True
203,919466,0.0002446867416952482,0.8219960125327295,True,0.002527748822390249,0.1326977507316469,True,0.00017036614515096582,0.8722037946808893,True,0.1539794301057078,2.713638677575117e-56,True,0.15667754507324805,6.1031431187061336e-05,True,1.0,0.39809325219494074,1.0,1.3568193387875585e-55,0.00024412572474824534,True
204,919467,0.0003474555535438969,0.7572301688803744,True,0.00022850753797360596,0.8217384321452477,True,0.00028171757155247995,0.7981195077852251,True,0.15248882987714046,7.501114464724346e-56,True,0.15299905498666674,6.1031431187061336e-05,True,1.0,1.0,1.0,3.750557232362173e-55,0.00024412572474824534,True
205,919468,0.004572884305418579,0.025390191185293176,True,0.0009909615731658224,0.4356737634479291,True,0.0023525248337575282,0.15165510853778902,True,0.15863446077909865,1.6129857279397354e-57,True,0.161977947186021,6.1031431187061336e-05,True,0.07617057355587953,0.4356737634479291,0.30331021707557804,8.064928639698677e-57,0.00024412572474824534,False
206,919469,0.0005980938261989908,0.6193869214634011,True,0.001469220248469991,0.2953921793139393,True,0.0013765092699154005,0.3317477749094412,True,0.1917688561125114,5.667752884571589e-69,True,0.1946145856308968,6.1031431187061336e-05,True,0.8861765379418178,0.8861765379418178,0.8861765379418178,2.8338764422857948e-68,0.00024412572474824534,True
207,919470,0.0004817895119807428,0.6800236130777588,True,7.032110407772878e-05,0.9408546742345032,True,0.0006357559353887053,0.6011327001980012,True,0.15976885758647433,1.40542133887479e-59,True,0.16047493462594087,6.1031431187061336e-05,True,1.0,1.0,1.0,7.02710669437395e-59,0.00024412572474824534,True
208,919471,0.001914990310471122,0.21538981797911927,True,0.002019087876447963,0.19476070426375308,True,4.263559395139942e-05,0.9664427324397582,True,0.1368610475058073,4.5670818667721555e-48,True,0.13892277097620762,6.1031431187061336e-05,True,0.5842821127912592,0.5842821127912592,0.9664427324397582,2.2835409333860776e-47,0.00024412572474824534,True
209,919472,0.0004624456037416874,0.6905420187790605,True,0.0009899441414419501,0.4353425558113515,True,0.0009669142014554228,0.4610265880493991,True,0.16371906245193668,1.3515511109521533e-58,True,0.16567592079483384,6.1031431187061336e-05,True,1.0,1.0,1.0,6.757755554760766e-58,0.00024412572474824534,True
210,919473,0.000464505669150492,0.689465886606154,True,0.0004111003002180032,0.7017117935175943,True,0.0010014546055078393,0.448376388565799,True,0.1742830649920039,1.601198332863997e-62,True,0.17569561989772928,6.1031431187061336e-05,True,1.0,1.0,1.0,8.005991664319984e-62,0.00024412572474824534,True
211,919474,0.0005993490030406781,0.618922559366327,True,5.0108385727321925e-05,0.9573247588465813,True,0.0008782724312074294,0.4949330215502541,True,0.1648446761778602,1.9120777340247755e-59,True,0.16577305699479536,6.1031431187061336e-05,True,1.0,1.0,1.0,9.560388670123877e-59,0.00024412572474824534,True
212,919475,0.004308539397570968,0.03141672647970471,True,0.0011477180066194956,0.38069057945220386,True,0.005154233809525396,0.01592168263028957,True,0.19498038697998923,4.920879232391815e-72,True,0.2012823387961341,6.1031431187061336e-05,True,0.06283345295940942,0.38069057945220386,0.04776504789086871,2.4604396161959075e-71,0.00024412572474824534,False
213,919476,0.00034741880651230415,0.7571073919248481,True,0.001810329344432346,0.2272179033841102,True,0.00030196804579647046,0.7850591766150131,True,0.18652620304157225,9.441741024213902e-70,True,0.18863850043180216,6.1031431187061336e-05,True,1.0,0.6816537101523306,1.0,4.720870512106952e-69,0.00024412572474824534,True
214,919477,0.0018425053790603607,0.22836296455499128,True,0.00046784136601673784,0.6737990578986273,True,0.0008314926488132649,0.513788798760056,True,0.12965959611889266,2.390458563228901e-45,True,0.13095893013372287,6.1031431187061336e-05,True,0.6850888936649738,1.0,1.0,1.1952292816144506e-44,0.00024412572474824534,True
215,919478,0.0004110811733169281,0.7196004220198182,True,0.00043690612604977146,0.6878848491826417,True,0.000278577441241615,0.8000202641688492,True,0.16180698618339273,2.2440258141273613e-60,True,0.16252246975068427,6.1031431187061336e-05,True,1.0,1.0,1.0,1.1220129070636806e-59,0.00024412572474824534,True
216,919479,0.0004277890285330371,0.7100115174914343,True,0.0006837697124289009,0.5551697834272182,True,7.813356197193316e-05,0.9393830163904024,True,0.20001560395331922,2.222106508458007e-73,True,0.20077750722772078,6.1031431187061336e-05,True,1.0,1.0,1.0,1.1110532542290035e-72,0.00024412572474824534,True
217,919480,0.0016599219293480893,0.2644136906124283,True,0.0004364098005566219,0.6870727240191787,True,0.0021388662011858836,0.1800529963166076,True,0.17254408158955473,9.461055915784855e-65,True,0.17511935759129718,6.1031431187061336e-05,True,0.5401589889498228,0.6870727240191787,0.5401589889498228,4.730527957892428e-64,0.00024412572474824534,True
218,919481,0.004207618775968886,0.034043869163582555,True,0.00019137930338039566,0.8480425055962018,True,0.0038314299191508673,0.04615300260225677,True,0.15785039339049742,1.162283685005072e-55,True,0.16187320261302798,6.1031431187061336e-05,True,0.10213160749074766,0.8480425055962018,0.10213160749074766,5.81141842502536e-55,0.00024412572474824534,False
219,919482,0.00019211371376823575,0.8574253257378712,True,0.0014108441829232964,0.3121021693484288,True,0.0004217261719597345,0.7133160556837217,True,0.14688990154924111,4.267174694012609e-53,True,0.1487224719041251,6.1031431187061336e-05,True,1.0,0.9363065080452865,1.0,2.1335873470063047e-52,0.00024412572474824534,True
220,919483,0.0008955288670880225,0.4881782658169429,True,3.590897282399852e-05,0.9691662210820553,True,0.003187873187149328,0.0774553660652364,True,0.16877078503130327,7.394165108520637e-63,True,0.17199456719127573,6.1031431187061336e-05,True,0.9763565316338858,0.9763565316338858,0.2323660981957092,3.6970825542603185e-62,0.00024412572474824534,True
221,919484,0.0038280502060603896,0.04627315484694053,True,0.0013063959196152998,0.3378957661898019,True,0.0011766257252411663,0.3896011514951977,True,0.16116599253050534,3.6454426671683587e-56,True,0.1636490141753623,6.1031431187061336e-05,True,0.13881946454082159,0.6757915323796038,0.6757915323796038,1.8227213335841794e-55,0.00024412572474824534,False
222,919485,0.00021834263931767086,0.8396806745475618,True,0.0002707794691220486,0.7906163617994644,True,0.00026341430724425294,0.8098742502862708,True,0.17655666317054786,6.052895566948237e-63,True,0.1770908569469137,6.1031431187061336e-05,True,1.0,1.0,1.0,3.0264477834741187e-62,0.00024412572474824534,True
223,919486,0.003464600114079585,0.06204570409504932,True,0.0024470501332030476,0.14106479163553937,True,0.0018544330435422175,0.2264204113991291,True,0.1826401544722732,5.481466848720258e-63,True,0.18694163764901875,6.1031431187061336e-05,True,0.18613711228514795,0.28212958327107873,0.28212958327107873,2.740733424360129e-62,0.00024412572474824534,True
224,919487,0.006236859925097435,0.0066193421842324265,True,0.0009246867026365437,0.4584462079120767,True,0.0005102666131474518,0.6646360285994388,True,0.16855987878620246,1.8900564304612046e-61,True,0.16999483210198735,6.1031431187061336e-05,True,0.019858026552697278,0.9168924158241534,0.9168924158241534,9.450282152306023e-61,0.00024412572474824534,False
225,919488,1.0527309830477981e-05,0.9916098904005028,True,0.0008506232752692851,0.48736021956432785,True,0.0013456769197496222,0.3403325113781618,True,0.1667803656399054,4.982688303306146e-61,True,0.16897666583492477,6.1031431187061336e-05,True,1.0,1.0,1.0,2.491344151653073e-60,0.00024412572474824534,True
226,919489,0.0007337480249486102,0.5555791811416835,True,0.0015051294120303378,0.2880068780255065,True,0.00036639892659177855,0.7458138714653616,True,0.17767545924732905,6.91847592281692e-66,True,0.17954698758595053,6.1031431187061336e-05,True,1.0,0.8640206340765195,1.0,3.4592379614084596e-65,0.00024412572474824534,True
227,919490,0.0006358487486496894,0.6010317032264056,True,0.0005543181772891491,0.6230465344088894,True,0.0027376311252241695,0.11124337366374357,True,0.16458470083231902,4.603432915045416e-58,True,0.16787665013483205,6.1031431187061336e-05,True,1.0,1.0,0.33373012099123067,2.301716457522708e-57,0.00024412572474824534,True
228,919491,0.0019895691409030254,0.2028914854845098,True,0.001556113081315892,0.2775263653087078,True,0.001365426451591923,0.3345905384918233,True,0.16235810224691152,7.612157283118406e-57,True,0.16527964177981963,6.1031431187061336e-05,True,0.6086744564535294,0.6086744564535294,0.6086744564535294,3.8060786415592027e-56,0.00024412572474824534,True
229,919492,0.00021156824003768117,0.8442293042227093,True,0.0005235578905783285,0.6396718093051168,True,0.0013227461106848628,0.3466379499396509,True,0.16125080499953132,1.4496207116486353e-57,True,0.16309710900079402,6.1031431187061336e-05,True,1.0,1.0,1.0,7.248103558243177e-57,0.00024412572474824534,True
230,919493,0.004577266652241462,0.025288589209814298,True,0.0007551117239823525,0.5291752197362283,True,0.0014115364546312386,0.3226860402998353,True,0.14933730047094568,3.229027612345456e-51,True,0.15150394864955785,6.1031431187061336e-05,True,0.07586576762944289,0.6453720805996706,0.6453720805996706,1.6145138061727281e-50,0.00024412572474824534,False
231,919494,0.0032183418961799198,0.07566712206250348,True,0.004024736854874799,0.045184603867236675,True,0.0007465159387456469,0.5493525103210701,True,0.15053315674493523,3.938658700371913e-54,True,0.1553044095385549,6.1031431187061336e-05,True,0.15133424412500696,0.13555381160171004,0.5493525103210701,1.9693293501859565e-53,0.00024412572474824534,True
232,919495,0.0012894186339299837,0.3551638520363446,True,0.009219333713383683,0.0016172344375310018,True,0.0011549421753133532,0.3974476955681755,True,0.18803202008436853,8.758586486293852e-67,True,0.1984062959730656,6.1031431187061336e-05,True,0.7103277040726892,0.004851703312593006,0.7103277040726892,4.379293243146926e-66,0.00024412572474824534,True
233,919496,0.007195665834008432,0.0030534973966279957,True,0.0009780215520580754,0.43865423792954783,True,0.00204084137874044,0.1948557332075102,True,0.17334662219557068,2.9648947934110384e-63,True,0.1763654851263688,6.1031431187061336e-05,True,0.009160492189883986,0.43865423792954783,0.3897114664150204,1.482447396705519e-62,0.00024412572474824534,False
234,919497,0.000812582628723034,0.5215422218835066,True,0.001719166684579166,0.2435276360328436,True,0.0012593518962397653,0.3647886979791623,True,0.19034157894924114,1.5575112090452874e-69,True,0.1933200975300594,6.1031431187061336e-05,True,0.7305829080985309,0.7305829080985309,0.7305829080985309,7.787556045226437e-69,0.00024412572474824534,True
235,919498,0.001991385127395241,0.20263614876845365,True,0.000396376922222318,0.7125207202882977,True,0.0010413327249187516,0.43419854403286384,True,0.15590867412548054,9.223925008075458e-58,True,0.15734638377262158,6.1031431187061336e-05,True,0.607908446305361,0.8683970880657277,0.8683970880657277,4.611962504037729e-57,0.00024412572474824534,True
236,919499,0.0019292626049679015,0.21283308982191634,True,0.004933166232298683,0.024673851292302318,True,0.001334561606395026,0.3437842772440428,True,0.17133322178016175,1.6330074024181626e-61,True,0.1776009496188562,6.1031431187061336e-05,True,0.4256661796438327,0.07402155387690695,0.4256661796438327,8.165037012090813e-61,0.00024412572474824534,True
237,919500,0.0006973063084530335,0.5720904928976931,True,0.0010986068039378462,0.39836892095366294,True,0.00032189331647749196,0.7727265777656851,True,0.16744049972331274,2.0555551575391482e-61,True,0.1688609998437279,6.1031431187061336e-05,True,1.0,1.0,1.0,1.0277775787695741e-60,0.00024412572474824534,True
238,919501,0.0029312223973614266,0.09523507954554844,True,0.002260832592180324,0.1619413709612394,True,0.00011226233856528878,0.9141265262489505,True,0.19562718400087833,4.24340888516399e-70,True,0.19800027893162403,6.1031431187061336e-05,True,0.2857052386366453,0.3238827419224788,0.9141265262489505,2.1217044425819951e-69,0.00024412572474824534,True
239,919502,0.0010712993872463092,0.4240025740997255,True,0.0002178820694148497,0.828235791215264,True,0.00029945232461507177,0.7868702004568946,True,0.1656912159740846,1.035985282088967e-59,True,0.1662085503681136,6.1031431187061336e-05,True,1.0,1.0,1.0,5.179926410444834e-59,0.00024412572474824534,True
240,919503,3.704272314306175e-05,0.9707982011792051,True,9.43900505416624e-05,0.9210792735253686,True,0.001045817866983691,0.43268401664112954,True,0.16985258291244273,8.486821566926316e-61,True,0.17099279082996868,6.1031431187061336e-05,True,1.0,1.0,1.0,4.243410783463158e-60,0.00024412572474824534,True
241,919504,0.0005222746888071496,0.6581549603795164,True,0.0016596560829159831,0.2559968986680282,True,0.00019588745818581704,0.8549181705830633,True,0.16417634014428925,3.602714908888612e-57,True,0.1660318836853916,6.1031431187061336e-05,True,1.0,0.7679906960040846,1.0,1.8013574544443059e-56,0.00024412572474824534,True
242,919505,0.0012959050710834399,0.35402463316346133,True,0.0012565364800035642,0.35036544012268056,True,0.0008814259244264953,0.4936493081411588,True,0.17665150415362735,1.1639401331056078e-62,True,0.17878946655805825,6.1031431187061336e-05,True,1.0,1.0,1.0,5.819700665528039e-62,0.00024412572474824534,True
243,919506,0.002972844412756183,0.09209621149446445,True,0.0019966893057652467,0.1976728560433546,True,0.0005981154611557349,0.6196907325525697,True,0.16547839716377571,1.2368781267378402e-60,True,0.16807320193069675,6.1031431187061336e-05,True,0.27628863448339336,0.3953457120867092,0.6196907325525697,6.184390633689201e-60,0.00024412572474824534,True
244,919507,0.0006455322135267469,0.5963639390999629,True,0.0007688675517798426,0.5197784841093611,True,0.002968209599704657,0.09239945904370284,True,0.17849060680398296,3.374711091952314e-64,True,0.18222768395546712,6.1031431187061336e-05,True,1.0,1.0,0.2771983771311085,1.687355545976157e-63,0.00024412572474824534,True
245,919508,0.003528165305671729,0.058911328948820806,True,0.0014768199355812556,0.29564774526895554,True,0.002529324046677217,0.13132325903665953,True,0.15997878320709774,1.1201930752143238e-55,True,0.16398492718935664,6.1031431187061336e-05,True,0.1767339868464624,0.29564774526895554,0.26264651807331907,5.6009653760716186e-55,0.00024412572474824534,True
246,919509,0.0037474468263724208,0.04933243671902908,True,9.62834755600531e-05,0.920376954557965,True,0.0006302128040628716,0.6037562553103673,True,0.15016456500265618,3.262412784046612e-53,True,0.15089106128227905,6.1031431187061336e-05,True,0.14799731015708723,1.0,1.0,1.631206392023306e-52,0.00024412572474824534,False
247,919510,0.0012851296195510592,0.35709659673074523,True,0.001314879340234644,0.3365081389784388,True,0.000313312636154214,0.778216270778882,True,0.15006700339169374,8.385398825039822e-54,True,0.15169519536808207,6.1031431187061336e-05,True,1.0,1.0,1.0,4.192699412519911e-53,0.00024412572474824534,True
248,919511,0.0010940979779700682,0.4162244279758497,True,0.0012305138170419653,0.35600027044859683,True,0.0015412198607745913,0.2908642177637667,True,0.19816938343015356,6.38355663967664e-70,True,0.20094111710796975,6.1031431187061336e-05,True,0.8725926532913001,0.8725926532913001,0.8725926532913001,3.19177831983832e-69,0.00024412572474824534,True
249,919512,0.0010899851952350585,0.41759115017366466,True,0.001299797339398673,0.33981780171765485,True,8.59209593995474e-05,0.9335542046946704,True,0.16020352602909438,1.3890642542697063e-60,True,0.16158924432789307,6.1031431187061336e-05,True,1.0,1.0,1.0,6.945321271348531e-60,0.00024412572474824534,True
250,919513,0.0006655750107864822,0.5868145208247844,True,0.0012030605912718402,0.3663190768569423,True,0.000939193060186284,0.4711723521273129,True,0.16879371706199087,5.8405894957380655e-61,True,0.17093597071344893,6.1031431187061336e-05,True,1.0,1.0,1.0,2.920294747869033e-60,0.00024412572474824534,True
251,919514,6.0763332307016594e-05,0.9525438349276847,True,0.00023299130834491142,0.8174096377431768,True,0.0023413260951289216,0.15297791921587567,True,0.16837289419578289,3.1657942407654265e-58,True,0.17094721159925644,6.1031431187061336e-05,True,1.0,1.0,0.458933757647627,1.5828971203827134e-57,0.00024412572474824534,True
252,919515,0.0013707633545994705,0.33336587143159546,True,0.0016068363643122097,0.26759304627271974,True,0.00029606467494195515,0.788809037634508,True,0.14611177383957796,1.3753206319394845e-51,True,0.1480146748788328,6.1031431187061336e-05,True,0.8027791388181592,0.8027791388181592,0.8027791388181592,6.876603159697422e-51,0.00024412572474824534,True
253,919516,0.000981898950747471,0.4554637553661949,True,0.0006370086746063279,0.5755528771075856,True,0.0026301844278677437,0.12136073617281629,True,0.21699051627439975,4.645389766924074e-81,True,0.22025770937687456,6.1031431187061336e-05,True,0.9109275107323898,0.9109275107323898,0.36408220851844886,2.322694883462037e-80,0.00024412572474824534,True
254,919517,0.001827425185785088,0.2311001091364719,True,0.0014222882570296496,0.3072105700368254,True,0.0003801567673832329,0.737617061169858,True,0.17821263768601187,2.3308760650602303e-65,True,0.18001508271042485,6.1031431187061336e-05,True,0.6933003274094156,0.6933003274094156,0.737617061169858,1.165438032530115e-64,0.00024412572474824534,True
255,919518,0.003944452808838688,0.04210638139187704,True,0.0005424394358337966,0.6329365234105184,True,0.0035384680130211947,0.05842218089803978,True,0.13498983341103493,1.0865906577002915e-49,True,0.13907074085989055,6.1031431187061336e-05,True,0.12631914417563112,0.6329365234105184,0.12631914417563112,5.4329532885014574e-49,0.00024412572474824534,False
256,919519,0.00018259794388512886,0.8639904660201743,True,0.001308653212344997,0.33713065788387264,True,0.00023595397674920767,0.8279933077258452,True,0.16459899638578507,7.123396976205723e-58,True,0.16614360357487953,6.1031431187061336e-05,True,1.0,1.0,1.0,3.5616984881028615e-57,0.00024412572474824534,True
257,919520,0.0005055115860846649,0.6671804798955104,True,0.0004959266268744411,0.6555380014618122,True,0.0007842537442571129,0.5336312934207712,True,0.1532283998401586,8.09650251530551e-54,True,0.15450858021129063,6.1031431187061336e-05,True,1.0,1.0,1.0,4.048251257652755e-53,0.00024412572474824534,True
258,919521,0.0019199844692514485,0.21452244658462122,True,0.00222974070001081,0.1657638208930995,True,0.0007027997775734766,0.5694106347977395,True,0.16260302927243794,1.690362235426062e-57,True,0.16553556975002331,6.1031431187061336e-05,True,0.49729146267929847,0.49729146267929847,0.5694106347977395,8.45181117713031e-57,0.00024412572474824534,True
259,919522,0.0015435769743474097,0.2902685701535055,True,0.0007497760176516663,0.5310616175454188,True,0.0005543112867325171,0.6416867838558766,True,0.15305927293936236,1.6900027197625242e-54,True,0.154363360243746,6.1031431187061336e-05,True,0.8708057104605165,1.0,1.0,8.450013598812621e-54,0.00024412572474824534,True
260,919523,0.00014631749909683274,0.8895162479181775,True,0.00011635999674035325,0.9034025187343107,True,0.0016347814858306377,0.26979674726728253,True,0.17643082716810987,4.3424632345491076e-63,True,0.17818196865067976,6.1031431187061336e-05,True,1.0,1.0,0.8093902418018476,2.171231617274554e-62,0.00024412572474824534,True
261,919524,0.00037124919025129436,0.7428255612846253,True,0.0014508265067594561,0.3008279786379354,True,0.0030271299863436334,0.08824182273956892,True,0.1728806513783806,2.319071896522545e-62,True,0.17735860787148447,6.1031431187061336e-05,True,0.7428255612846253,0.6016559572758708,0.26472546821870674,1.1595359482612725e-61,0.00024412572474824534,True
262,919525,0.0007539171019868536,0.546803590634979,True,0.00036070449370761504,0.7315737776291802,True,0.001831699858142842,0.23021900895213582,True,0.18179066633625407,7.655215471847222e-66,True,0.1839830706881036,6.1031431187061336e-05,True,1.0,1.0,0.6906570268564074,3.827607735923611e-65,0.00024412572474824534,True
263,919526,7.175169134373971e-05,0.944207118665441,True,0.00015285496672188552,0.875550043443535,True,0.0011683330433457711,0.3922316455641245,True,0.1714301790739149,9.795777792039399e-61,True,0.17275136708398162,6.1031431187061336e-05,True,1.0,1.0,1.0,4.897888896019699e-60,0.00024412572474824534,True
264,919527,0.002022357295988782,0.19759694752049073,True,0.0023064341082780675,0.15653393221473338,True,0.00305772921707469,0.08611126866218705,True,0.18707282632132674,1.5104337767355856e-66,True,0.19243698964667885,6.1031431187061336e-05,True,0.31306786442946677,0.31306786442946677,0.25833380598656114,7.552168883677928e-66,0.00024412572474824534,True
265,919528,3.9293659376594766e-05,0.9689822174826219,True,0.004700840107544125,0.02837384537226318,True,0.0037457137925504397,0.0496229165565686,True,0.15570677106810474,2.2384365693582297e-54,True,0.16415332496820023,6.1031431187061336e-05,True,0.9689822174826219,0.08512153611678955,0.0992458331131372,1.1192182846791148e-53,0.00024412572474824534,True
266,919529,0.0002172495768356324,0.8404142462567441,True,0.000286954366770961,0.7802820399041162,True,0.0006318946787129064,0.6029088017052868,True,0.17038462146186184,6.203990984219258e-60,True,0.1713034705073452,6.1031431187061336e-05,True,1.0,1.0,1.0,3.101995492109629e-59,0.00024412572474824534,True
267,919530,0.00022775827687416275,0.8333735420079111,True,0.00029998616920697425,0.7720855876584728,True,0.001513143588893448,0.2973731134942441,True,0.1661751731762238,1.3307121903209238e-60,True,0.16798830293432354,6.1031431187061336e-05,True,1.0,1.0,0.8921193404827323,6.653560951604619e-60,0.00024412572474824534,True
268,919531,0.0021063848182213433,0.18460594285954096,True,0.006765888286260469,0.007758962804875967,True,0.0015403363924125398,0.2919836257299554,True,0.1954625699782836,4.5785597984524154e-70,True,0.20376879465695524,6.1031431187061336e-05,True,0.3692118857190819,0.023276888414627904,0.3692118857190819,2.2892798992262077e-69,0.00024412572474824534,True
269,919532,0.0019695643466384185,0.20620031764060065,True,0.0008496264257612492,0.48766341819527725,True,0.000817090974804157,0.5197176028673143,True,0.1657028059525722,4.906228305350172e-60,True,0.1673695233531371,6.1031431187061336e-05,True,0.618600952921802,0.9753268363905545,0.9753268363905545,2.453114152675086e-59,0.00024412572474824534,True
270,919533,0.002546320553384643,0.12973804542318967,True,0.0006483557148106766,0.576507731950554,True,0.00041532561022285426,0.7171773105410988,True,0.15954722164796556,1.9688724671887611e-56,True,0.16061090297299788,6.1031431187061336e-05,True,0.389214136269569,1.0,1.0,9.844362335943805e-56,0.00024412572474824534,True
271,919534,6.22929490145429e-05,0.9513798614225397,True,0.00018089714359832435,0.8557401694339319,True,0.00039670865083952904,0.7277305357865445,True,0.15397701841728678,6.702432443196197e-54,True,0.15455462421172383,6.1031431187061336e-05,True,1.0,1.0,1.0,3.3512162215980984e-53,0.00024412572474824534,True
272,919535,0.0008380549703762368,0.5110053797309695,True,0.001660515074928873,0.2569734529202432,True,0.00017372097354489968,0.8701752207050153,True,0.13945899201822032,3.7193670644379326e-52,True,0.14129322806669423,6.1031431187061336e-05,True,1.0,0.7709203587607296,1.0,1.8596835322189662e-51,0.00024412572474824534,True
273,919536,5.418122371092517e-06,0.9956713449642485,True,0.0016309209195953366,0.26019852076075933,True,0.0007816035058265222,0.5344540552645272,True,0.19876670990390338,1.2612538078630467e-71,True,0.20117923432932566,6.1031431187061336e-05,True,1.0,0.780595562282278,1.0,6.3062690393152336e-71,0.00024412572474824534,True
274,919537,0.0009144461082871151,0.48044962118703216,True,0.0035150194830330223,0.0661614423195955,True,0.00020418106116850895,0.8492521752711866,True,0.19405123514507086,1.2131661588081501e-71,True,0.19777043568927294,6.1031431187061336e-05,True,0.9608992423740643,0.1984843269587865,0.9608992423740643,6.0658307940407505e-71,0.00024412572474824534,True
275,919538,0.002059115455427949,0.1918775200675391,True,0.0014375184445203013,0.30499182088500765,True,0.0009903314186064174,0.45251473533016395,True,0.15760412851846783,2.157853678528555e-55,True,0.16003197838159536,6.1031431187061336e-05,True,0.5756325602026173,0.6099836417700153,0.6099836417700153,1.0789268392642776e-54,0.00024412572474824534,True
276,919539,0.001724996044174084,0.25094934459178153,True,0.0005633149352585153,0.6187831359830066,True,0.0018489299081251324,0.2272331231335703,True,0.15940747853285656,3.1336390996154853e-55,True,0.16181972337624084,6.1031431187061336e-05,True,0.681699369400711,0.681699369400711,0.681699369400711,1.5668195498077427e-54,0.00024412572474824534,True
277,919540,0.009393554826830089,0.0005109271387166083,True,0.000745363868042536,0.5277032547205367,True,0.0010459747700483253,0.4326546059218661,True,0.19811052819665212,5.217581429981317e-73,True,0.19990186683474254,6.1031431187061336e-05,True,0.0015327814161498249,0.8653092118437322,0.8653092118437322,2.6087907149906583e-72,0.00024412572474824534,False
278,919541,0.000514019705806112,0.6621753484328978,True,0.004874710399519155,0.025772741417035665,True,0.001415242251720298,0.32224525676296845,True,0.17300022745997287,2.0401005455417943e-62,True,0.17929018011121156,6.1031431187061336e-05,True,0.6621753484328978,0.07731822425110699,0.6444905135259369,1.020050272770897e-61,0.00024412572474824534,True
279,919542,0.0007163472249324997,0.56286080039919,True,0.006015348018856336,0.011993386224910862,True,0.001494571880181603,0.3026506814985803,True,0.16990197513160782,7.937631063502864e-61,True,0.17741189503064594,6.1031431187061336e-05,True,0.6053013629971606,0.03598015867473259,0.6053013629971606,3.968815531751432e-60,0.00024412572474824534,True
280,919543,0.0010309925446051766,0.43785727700223265,True,0.000909647395205162,0.46375406119252816,True,3.499044858463335e-05,0.972379000929943,True,0.17262340758864939,1.6092809507201767e-62,True,0.17356804543243934,6.1031431187061336e-05,True,1.0,1.0,1.0,8.046404753600884e-62,0.00024412572474824534,True
281,919544,0.0017548124004263194,0.24489480920400014,True,0.003018481668169904,0.09241083306809215,True,0.000823759376402864,0.5168815313563713,True,0.14717739635663596,9.187373278317224e-52,True,0.15101963740120802,6.1031431187061336e-05,True,0.4897896184080003,0.27723249920427645,0.5168815313563713,4.593686639158612e-51,0.00024412572474824534,True
282,919545,1.3382049237916568e-05,0.9893505551922707,True,0.0001451314785175659,0.881352585528745,True,0.0016411179893591188,0.2684552106742112,True,0.17245135727875768,5.308828323906811e-62,True,0.17423760674663333,6.1031431187061336e-05,True,1.0,1.0,0.8053656320226336,2.6544141619534054e-61,0.00024412572474824534,True
283,919546,0.0010003918978483363,0.44872491888661614,True,0.0009710165561009456,0.44013697263054474,True,5.034033972099901e-05,0.9605302813429251,True,0.1822382254417751,1.4625155002881273e-64,True,0.18325958233759793,6.1031431187061336e-05,True,1.0,1.0,1.0,7.312577501440636e-64,0.00024412572474824534,True
284,919547,0.004747630270384426,0.022038124722938562,True,0.0006291260728643507,0.5870338313646417,True,0.0014584025120981496,0.31080144202753324,True,0.15100687343583913,7.901411387054489e-55,True,0.1530944020208017,6.1031431187061336e-05,True,0.06611437416881569,0.6216028840550665,0.6216028840550665,3.9507056935272444e-54,0.00024412572474824534,False
285,919548,0.003158822310702882,0.07929156802575835,True,0.0012866690271617354,0.3436133885232033,True,0.0010588145528961767,0.4284102381521099,True,0.15678291568309383,4.919585378105819e-56,True,0.1591283992631519,6.1031431187061336e-05,True,0.23787470407727504,0.6872267770464066,0.6872267770464066,2.4597926890529094e-55,0.00024412572474824534,True
286,919549,0.0011414561522307574,0.400791998684007,True,0.00040087663639738324,0.7088376087391082,True,0.0005237463866892651,0.6573993013358348,True,0.1636501852333254,1.1620420446211036e-55,True,0.16457480825641224,6.1031431187061336e-05,True,1.0,1.0,1.0,5.810210223105518e-55,0.00024412572474824534,True
287,919550,0.0012785769187359233,0.35864821247920176,True,0.005061733411370762,0.022888656499736225,True,0.000638737764741765,0.5999604525420239,True,0.1789776147388698,1.3762381696816415e-64,True,0.1846780859149819,6.1031431187061336e-05,True,0.7172964249584035,0.06866596949920867,0.7172964249584035,6.881190848408208e-64,0.00024412572474824534,True
288,919551,0.005933317179785031,0.008458611663001032,True,0.0008090367882292587,0.50232779792586,True,0.0036258793909652066,0.05444566802916524,True,0.18723224667536154,4.4624149521153427e-67,True,0.19166716285455646,6.1031431187061336e-05,True,0.025375834989003095,0.50232779792586,0.10889133605833048,2.2312074760576712e-66,0.00024412572474824534,False
