beta,query_order,query_id,query_label,status,I1,I2,test_gain,raw_second_norm,residual_second_norm,model_score,sandwich_wald,fit_ess,test_ess,mean_length,max_moment_error,grid_gap_change,grid_test_gain_change,min_schur_eigenvalue,min_omega_eigenvalue,full_condition,iterations,elapsed_seconds
9,1,1579,0,ok,2.56709235702216,0.28580260283535175,0.03765095935587988,0.7093208287314317,0.03587288586836984,5510.742063288229,50.27770892975235,38.71254838960848,38.634046290658695,0.9435243200275398,5.935907321230616e-11,8.881784197001252e-15,8.895661984809067e-15,6.103755444716202e-05,3.2568967676453365e-06,445.77352010401273,18,0.00550995790399611
9,2,837,7,ok,2.1473938131126005,0.1692923058281961,0.0830029972128024,0.6503636562871365,0.036278476951583455,1348.1476050105944,45.05621949960871,17.528652032431474,18.851046791521757,0.9140720936432815,2.3425705819590803e-14,8.881784197001252e-16,8.604228440844963e-16,0.0003271041708665101,1.1998621611015954e-05,237.13794001091597,17,0.004660208942368627
9,3,1200,7,ok,2.0990499864342365,0.1687665470915789,0.04822703973532375,0.6479388691634598,0.03955339617465534,1609.8839864036577,25.308467361693673,8.306769071821542,18.363308731837012,0.9098159598140597,1.234568003383174e-13,8.881784197001252e-16,1.096345236817342e-15,0.00039688517661314835,2.0794799030522287e-05,110.7209704898894,16,0.004586333874613047
9,4,1099,0,ok,2.7422767151704903,0.20589744074143113,0.06867324193462437,0.7219532519194481,0.024379369969178995,5091.453290520838,47.14958302063886,33.0847762622448,25.984101247017534,0.9525998333569229,1.3003897958441257e-10,7.105427357601002e-15,6.661338147750939e-15,3.0288009274213185e-05,2.6760750087360937e-06,478.3692325381441,17,0.004703707993030548
9,5,675,9,ok,2.3293130350417606,0.3508102904049588,0.1479074855771635,0.6986209341563286,0.052411783817245636,7832.013026179194,17.778742750458804,8.393736713206168,6.732283284248344,0.928364595751398,1.2620238187821542e-11,2.042810365310288e-14,2.0372592501871623e-14,0.00015800181347145137,1.1749031115363728e-05,134.93306013241596,17,0.005238333018496633
9,6,619,3,ok,1.451906812368124,0.1565196163393745,0.03414848546395848,0.5242947116998616,0.0750177958292536,409.78002410543047,89.28948876609098,17.961667139577788,10.933130700791988,0.8277400411646819,2.653433028854124e-14,8.881784197001252e-16,8.534839501805891e-16,0.005129316813418293,3.0748181706756105e-05,48.770111960357255,14,0.003619584022089839
9,7,163,5,ok,1.8403010034963092,0.11152781047735516,0.19005560708877214,0.597363786079882,0.03922842099605549,616.2714545007075,28.91962527515819,16.915325969800726,10.722591052564676,0.8831838311521014,9.07940389538453e-13,4.440892098500626e-16,2.498001805406602e-16,0.0011165867656633475,2.7969487091026533e-05,53.67688792210653,14,0.004365457920357585
9,8,1229,0,ok,1.494037250830039,0.4740032223643196,0.06571380233731527,0.6007028438397949,0.13605458644554005,2106.8921647220823,62.15883421488565,29.846072610288207,17.148229553660762,0.8348472645489622,3.968236850226958e-11,8.881784197001252e-15,8.895661984809067e-15,0.004369057962066648,3.89496239386475e-05,77.71822261034711,15,0.004208042053505778
9,9,492,6,ok,0.5581561516675868,0.09109565867434677,0.13947838882671554,0.2185673975481558,0.12210339503450676,101.00910765900949,24.53400410508249,66.72227941694433,27.91428719741684,0.5746086306038193,6.9111383282915995e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.06279223783739615,0.0002507832190525156,18.258723973336163,10,0.0037504159845411777
9,10,1135,7,ok,1.8820807783104652,0.34609767305099126,0.3112147691215867,0.6178503404601862,0.08082802043499453,1347.6573689793129,104.60913456660552,23.886656024316093,9.102924988094296,0.8879638374712093,2.581046487648564e-12,0.0,0.0,0.0009449930258283837,8.284435893858134e-06,247.91593869958996,15,0.004541457863524556
9,11,78,0,ok,2.2283948134645364,0.30835444184904937,0.2585125012926453,0.6787350924883135,0.049532432459476396,4361.518559247587,54.772770762161876,31.0822051735827,22.448862250505723,0.9207579061141219,1.06314956838105e-12,0.0,0.0,0.0002365781386482798,6.969512202598321e-06,247.90020480357958,17,0.005501250037923455
9,12,513,8,ok,0.39778435855244676,0.057973043355474374,0.05752224924278674,0.18485242404525626,0.10499236477271243,66.30602584523328,14.999894374400482,48.694802619548376,30.155178614683045,0.49390571121752425,2.609162885747196e-12,1.7763568394002505e-15,1.797173521111972e-15,0.08144965514757999,0.0004802955764457135,8.336227425159517,9,0.003459957893937826
9,13,1698,9,ok,1.7170151905817947,0.13406656774871273,0.09444987900325337,0.5714689758317885,0.055726416115850545,455.7599178096191,56.81077200262609,28.744442003063508,26.58592134128825,0.867856621187437,7.6216810640517e-11,8.881784197001252e-16,9.159339953157541e-16,0.001824588066277031,2.3252696254559324e-05,71.92137832836052,13,0.004160915967077017
9,14,157,7,ok,1.6322272135110936,0.12774331068919587,0.21081612799865748,0.5611441448384488,0.05414342542989826,532.8531123026548,42.840965618845935,12.649961523250655,15.88416913904261,0.8561636549180293,3.3848479574771773e-12,8.881784197001252e-16,9.43689570931383e-16,0.0025517613360777746,2.8631345128533876e-05,43.70833515832674,13,0.004354542121291161
9,15,592,8,ok,0.7865282732487753,0.21475397102122074,0.2530862395942659,0.4058725017528859,0.1584146637916585,347.0885141262155,66.85537772106218,6.851625832275289,7.350859735740399,0.6640008566943387,2.1758150836603818e-11,4.884981308350689e-15,4.829470157119431e-15,0.03980397856361236,0.00015683067670894395,12.593183405586421,11,0.003942291950806975
9,16,197,6,ok,2.7897997770861807,0.2163323939792221,0.21965513445977636,0.7302174917412559,0.022684759647268862,9048.441234460686,42.73110100286738,30.53258332850893,17.98388038784129,0.9547997470773714,1.6945800318524107e-10,1.7246648553737032e-11,1.724703713179565e-11,2.504463558768198e-05,3.072180016823393e-06,314.7800540152197,18,0.0056409589014947414
9,17,1078,0,ok,0.9050467345362456,0.2946732067884197,0.33813756406175816,0.36899008375562375,0.1441985762477951,280.2075674760933,264.996946092953,57.941588524548536,20.325351627579067,0.7019954517764386,7.93809462606987e-15,3.552713678800501e-15,3.7192471324942744e-15,0.029962089288956054,5.4062443019879725e-05,142.35183240536938,14,0.0043676248751580715
9,18,907,2,ok,2.3337060719560334,0.18616303869697592,0.1481120306069998,0.6816363001497427,0.03165795580504103,2976.387200799033,68.17357000398172,31.021577293026358,20.033463079856855,0.9286786025000229,6.994405055138486e-15,8.881784197001252e-16,8.326672684688674e-16,0.00015524963546752045,5.461901160453513e-06,167.8836473698991,16,0.004703041864559054
9,19,468,6,ok,2.6256253034091266,0.2330572751453417,0.19107463994105695,0.7143997009803128,0.029319711319392493,5719.690864915809,47.051072462736236,26.722202805935307,18.343288735583126,0.9467351224523763,1.2077228106477378e-11,9.473311024521536e-12,9.473311024521536e-12,4.829642477665718e-05,4.336507346905543e-06,330.71797265167277,16,0.004729999927803874
9,20,1766,1,ok,1.9024574186512,0.21300592253213413,0.12571735800287,0.6286286752368634,0.05705972382724177,1837.2534381995129,36.9880433702467,19.714405698717,17.734464132941522,0.8902236567103043,4.554689958524705e-12,1.509903313490213e-14,1.50712775592865e-14,0.0008711017732337175,3.9340847460154914e-05,57.352026119832274,13,0.004295749822631478
9,21,482,8,ok,0.5703815081828572,0.08429134616894696,0.03153740128980603,0.2961504545266157,0.11326502218785058,121.5771004580433,27.446498364356838,58.63022761548106,85.66022824526752,0.5800530533055378,6.106226635438361e-15,8.881784197001252e-16,8.951173136040325e-16,0.06144528895002859,0.00031889854990626887,6.404908009261829,11,0.0031851250678300858
9,22,251,9,ok,1.4909667207424144,0.11824380448731331,0.06511719324855687,0.5310424316819141,0.0597903642858086,391.55150939437414,63.155482578077724,25.868607490446756,32.552622784541626,0.8343393442471488,1.145861183715624e-12,5.329070518200751e-15,5.315192730392937e-15,0.004420743407563341,3.478865948713652e-05,30.4908018890932,14,0.004693708848208189
9,23,366,4,ok,2.2095015253396006,0.22906900662980512,0.24996674570770938,0.6671354011931739,0.04394314222993285,2556.9167614470803,38.93448763334079,19.151238037157242,29.281895936165423,0.9192465299269739,1.0350942325487722e-11,3.552713678800501e-15,3.524958103184872e-15,0.00025514990757045356,1.2176525872751259e-05,198.23655674857312,16,0.005312416004016995
9,24,524,8,ok,1.226814133601751,0.17086538046158672,-0.0721403654826153,0.4849334699588036,0.10046261403185208,429.7350574843213,74.74775844432476,12.249350135446521,35.48412949187123,0.7842364829545605,7.966960424710123e-13,2.6645352591003757e-15,2.67841304690819e-15,0.011528484490543445,7.857576135045192e-05,25.99899797192761,12,0.0036839169915765524
9,25,1730,3,ok,1.2449181791500066,0.052606187370675794,0.05034318946308196,0.43106715835135245,0.05956055422020958,74.92178508868962,43.911472728514184,28.68953693618048,25.512398527836705,0.7881106644543729,1.5164536293355013e-12,0.0,6.938893903907228e-18,0.01084125134500764,3.9868517375367786e-05,42.73339520134612,11,0.003257333068177104
9,26,44,7,ok,2.1484126354510984,0.1613526242410357,0.12684842355818776,0.6514546344998745,0.038331033345571836,1346.4053037786584,41.80469344872981,19.365121449984905,22.2607126611709,0.9141595943325377,1.4765966227514582e-14,8.881784197001252e-16,8.881784197001252e-16,0.00032577386953378234,1.1035298925994008e-05,139.7281893205306,16,0.004352665971964598
9,27,1226,9,ok,1.871575345284425,0.11457486291605612,0.09760889211612583,0.6006042772590974,0.04098293301045628,564.3270928933442,44.21698538900749,24.66450601417176,30.139792061783684,0.8867806445660167,1.9111379145897445e-12,4.440892098500626e-15,4.440892098500626e-15,0.0009854955245178591,2.2003660689593352e-05,71.62460199900663,14,0.0037842500023543835
9,28,904,9,ok,1.5552871586241368,0.07491767012182482,0.15968551633253986,0.5264206049149209,0.04606423447574362,185.81661062608137,19.38545278916785,21.902570130908558,32.89099496663863,0.8446597514781012,5.932010438414181e-11,7.105427357601002e-15,7.105427357601002e-15,0.003448794462231765,4.000706798811553e-05,43.5378838096482,12,0.004572832956910133
9,29,1696,9,ok,2.064996823005017,0.1220801252849073,0.053824800739652,0.6346513218852502,0.03430889501002746,848.1252668402032,49.225393248804444,36.76426900173578,21.824416272176613,0.9066920197867208,1.618646328083173e-10,8.881784197001252e-16,9.08995101411847e-16,0.0004547964605184345,1.3413480581442358e-05,104.11907199260494,13,0.004539791960269213
9,30,1021,5,ok,1.527039124941302,0.06231356347888006,0.056154357691269724,0.5093772862251073,0.047439591660748306,116.49468058265634,53.88841682499937,36.796291701472235,33.81304329433956,0.8402089535729835,4.3298697960381105e-15,8.881784197001252e-16,8.881784197001252e-16,0.003847941272947856,1.73150675477125e-05,74.02338104983455,15,0.004146291874349117
9,31,1251,7,ok,1.8133992296492263,0.10802116419652741,0.13512410537961664,0.5877336753453287,0.04024404974309695,491.5513267515355,39.584722117658565,21.512099940101294,21.301962870702415,0.8799986146040171,8.830958186933913e-11,1.3322676295501878e-15,1.1934897514720433e-15,0.0012431282099659036,2.580426433023208e-05,86.67891120451641,13,0.004475167021155357
9,32,1227,1,ok,2.751592881184333,0.2054609976005608,0.20909796512989964,0.7224993788777588,0.021445309531711466,5120.446554239949,41.186724505339264,21.68064472365522,15.082261203102325,0.9530393705985166,1.6685008930039658e-10,1.4049206242816581e-11,3.2794922333323484e-10,2.9180107849985844e-05,2.011025395470143e-06,667.9868119627387,19,0.005431166151538491
9,33,752,6,ok,2.1962545768788413,0.24503463987373575,0.16465069457206427,0.6657738298091201,0.04602429421402382,2475.1743504236942,53.740256679405,20.237192432765397,11.147113978475227,0.9181696761040878,4.624078897563777e-14,1.7763568394002505e-14,1.7263968032921184e-14,0.0002690342252392979,1.0461631741255168e-05,220.17178078264973,17,0.0047172498889267445
9,34,738,9,ok,2.1283125978327497,0.303916567781398,0.27278671620992123,0.6628539762737718,0.057658651391469404,2947.336667768378,32.42391521482307,13.442338649706318,12.210330529647326,0.9124167419233697,7.861600259673196e-12,2.2293278334473143e-13,2.2315482794965646e-13,0.00035304709443802554,1.837984823445059e-05,162.49155631448735,15,0.004250040976330638
9,35,709,3,ok,1.7271898278207578,0.10643548920098933,0.03912378341746453,0.5612665260162023,0.04669530482751499,256.930516956102,34.84056644176526,32.1654070836411,17.419163953598893,0.869194320327105,3.79363207514416e-13,4.440892098500626e-16,4.787836793695988e-16,0.0017523176461318006,1.0054540294654872e-05,191.95901787297095,15,0.004077167017385364
9,36,988,4,ok,1.3350627957801295,0.7986528952406715,0.44175182220228565,0.6589401448584525,0.22575534567840222,3843.187095722953,15.552235599037218,1.587965166966469,6.504507806050393,0.8063848612288732,3.745193044579764e-11,4.440892098500626e-16,4.996003610813204e-16,0.007900397042440756,6.839071606689625e-06,31.967751947020947,13,0.00438266689889133
9,37,1569,6,ok,1.3519375507801623,0.08218271968589175,0.10174377791625154,0.4605164522501729,0.06745759743419516,106.85912452986832,45.71431170628843,12.855564441348946,10.509358886940012,0.8096256621971921,2.9077962260259937e-11,1.7763568394002505e-15,1.762479051592436e-15,0.00743284281414186,3.2054967089356216e-05,103.29901251917484,12,0.003727500094100833
9,38,1439,4,ok,2.908304668138925,0.2380214918887127,0.15498068261925746,0.7434427759787963,0.02157006860109835,17534.80532673333,19.44302330985157,12.570878136988924,22.10830697859398,0.959850989644736,1.0242084957923225e-11,2.035704937952687e-12,2.035704937952687e-12,1.559016204044682e-05,4.923859730525722e-06,188.8317197977564,18,0.005603875033557415
9,39,116,2,ok,0.4777764289593476,0.22488478130564848,-0.11788535159560193,0.2748648273319464,0.20613426063748516,294.0697368191345,13.091997556542264,8.194058027595606,20.42154458728343,0.5364973512792155,1.6389328783006363e-10,4.440892098500626e-15,4.468647674116255e-15,0.0719263558857811,0.0001876920724662233,18.454510988053222,10,0.00425949995405972
